_id,x,y,objectid,terminal_id,node,location,lot,rate,maxhours,date1,time1,date2,time2,restdates,resttime1,resttime2,specialev,created_user,created_date,last_edited_user,last_edited_date,ratetimea,ratetimeb,rate2
89846,-79.9862725392996,40.4496450985293,938,404463-PENAVE1603,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89847,-79.9856395378049,40.4500329061548,939,404464-PENAVE1701,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89848,-79.9856663598919,40.4498777833828,940,404465-PENAVE1702,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89849,-79.9852103842507,40.4503166166304,941,404466-PENAVE1703,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89850,-79.9851272357391,40.4502288502176,942,404467-PENAVE1704,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89851,-79.9848107350045,40.4505962437678,943,404468-PENAVE1801,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89852,-79.984242106532,40.4507921861905,944,404469-PENAVE1902,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89853,-79.9837646732161,40.4512861218046,945,404470-PENAVE2001,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89854,-79.9837163934311,40.451179987192,946,404471-PENAVE2002,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89855,-79.9828849084323,40.4518984336542,947,404472-PENAVE2101,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89856,-79.9826435095484,40.4519270080796,948,404473-PENAVE2102,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89857,-79.9820856099398,40.4524576736015,949,404474-PENAVE2201,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89858,-79.9819783215412,40.4523923611557,950,404475-PENAVE2202,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89859,-79.9823910340042,40.4524136078326,951,404515-22NDST0004,STRIPDIST,22ND ST, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89860,-79.9821424069186,40.4520744262773,953,404517-22NDST0201,STRIPDIST,22ND ST, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89861,-79.9817891402943,40.4539145279345,954,404518-SMALLM2301,STRIPDIST,SMALLMAN ST, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89862,-79.9843788992407,40.4508819929263,955,404519-PENAVE1901,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89863,-79.9834213503747,40.451539211378,956,404520-PENAVE2003,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89864,-79.9825684076875,40.4521270286471,957,404521-PENAVE2103,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89865,-79.9817315582591,40.4527107587631,958,404522-PENAVE2203,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89866,-79.9848000061547,40.4504533687427,959,404523-PENAVE1802,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89867,,,0,PBP354,WALT-WAR-L,Virtual terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
89868,-79.9833623417496,40.4514249129882,960,404524-PENAVE2004,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89869,-79.981018090466,40.4530577288159,961,404525-PENAVE2302,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89870,-79.9810824635107,40.4531720244282,962,404526-PENAVE2301,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89871,-79.9801919698731,40.4535883854202,963,404527-PENAVE2402,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89872,-79.9803099871144,40.4536985981769,964,404528-PENAVE2401,STRIPDIST,PENN AVE, ,$3.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89873,-79.9615660141009,40.4694083047914,307,405001-BUTLER4001,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89874,-79.9616596030631,40.469113861894,308,405002-BUTLER4002,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89875,-79.9612490677971,40.4696595431712,309,405003-BUTLER4101,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89876,-79.9611752152091,40.4694859906415,310,405004-BUTLER4102,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89877,-79.9606236261264,40.4700660762581,311,405005-BUTLER4104,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89878,-79.9608336495056,40.4700757477426,312,405006-BUTLER4103,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89879,-79.9605499508878,40.4705164677593,313,405007-BUTLER4201,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89880,-79.9601033082547,40.4711524047619,314,405008-BUTLER4301,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89881,-79.9600417658894,40.4709050763169,315,405009-BUTLER4302,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89882,-79.9596119903653,40.4718788475624,316,405010-BUTLER4401,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89883,-79.9595487191597,40.4715799767424,317,405011-BUTLER4402,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89884,-79.9591477890459,40.4725248475528,318,405012-BUTLER4501,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89885,-79.9589726724189,40.4724541908559,319,405013-BUTLER4502,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89886,-79.9669126214821,40.4630353789409,320,405014-BUTLER3402,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89887,-79.9664566458531,40.4636394210092,321,405015-BUTLER3404,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89888,-79.9669769945283,40.4631700644601,322,405016-BUTLER3401,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89889,-79.9666444005423,40.4636394210011,323,405017-BUTLER3403,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89890,-79.9660543144204,40.4642352950228,324,405018-BUTLER3502,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89891,-79.9661347807266,40.4643822220415,325,405019-BUTLER3501,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89892,-79.9656305253046,40.4647740258847,326,405020-BUTLER3503,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89893,-79.9658397376711,40.464753619483,327,405021-BUTLER3504,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89894,-79.9653247534122,40.465178071195,328,405022-BUTLER3506,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89895,-79.9655286013628,40.4652107212051,329,405023-BUTLER3505,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89896,-79.9650297103832,40.465908611585,330,405025-BUTLER3601,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89897,-79.9643645223963,40.4666473063737,331,405026-BUTLER3702,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89898,-79.9645522770823,40.466604454129,332,405027-BUTLER3701,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89899,-79.9640802081788,40.4670003261508,333,405028-BUTLER3802,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89900,-79.9638334448974,40.4673308979005,334,405029-BUTLER3804,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89901,-79.986540392586,40.4388251868733,0,403343-STEVSN0002,UPTOWN2,STEVENSON ST, , , , , , , , , , , ,,,,, , , 
89902,-79.9641982254168,40.4670656243961,335,405030-BUTLER3801,LAWRENCEV,BUTLER ST, ,$2.00 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89903,-79.9496814589737,40.4623154313862,22,406578-PEARL0201,BLOOMFIELD,PEARL ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89904,-79.948781986263,40.4617034312032,23,406579-CEDARV0201,BLOOMFIELD,CEDARVILLE ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89905,-79.9480976682308,40.4613061903982,24,406580-EDMNDS0301,BLOOMFIELD,EDMONDS ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89906,-79.9467780323078,40.462215848558,25,406581-MATLDA0301,BLOOMFIELD,MATILDA ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89907,-79.9468346475452,40.4617059346773,26,406582-MATLDA0303,BLOOMFIELD,MATILDA ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89908,-79.9468663966835,40.4612729956977,27,406583-MATLDA0305,BLOOMFIELD,MATILDA ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89909,-79.9513365294774,40.4630071641797,28,406584-LIBRTY4501,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89910,-79.9516439258982,40.4629499581089,29,406585-LIBRTY4502,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89911,-79.9512381269806,40.4627411410731,30,406586-LIBRTY4504,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89912,-79.9501492179492,40.4623070592517,31,406587-LIBRTY4601,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89913,-79.9507048556313,40.4624644461787,32,406588-LIBRTY4602,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89914,-79.9502063628091,40.4622021343491,33,406589-LIBRTY4604,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89915,-79.9493420416749,40.4618833579343,34,406590-LIBRTY4701,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89916,-79.9495745607582,40.4618432625937,35,406591-LIBRTY4702,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89917,-79.9484775051639,40.4614434234293,36,406592-LIBRTY4703,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89918,-79.9492561262893,40.461682997739,37,406593-LIBRTY4704,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89919,-79.9479001871722,40.4611444846214,38,406594-LIBRTY4705,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89920,-79.948817467241,40.4614521197598,39,406595-LIBRTY4706,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89921,-79.9474652103332,40.4609016884718,40,406596-LIBRTY4707,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89922,-79.9483914204649,40.4612181807024,41,406597-LIBRTY4708,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89923,-79.9478842792276,40.4609194436134,42,406598-LIBRTY4710,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89924,-79.9468572334344,40.4605734847744,43,406599-LIBRTY4801,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89925,-79.9466643180233,40.460476483682,44,406600-LIBRTY4802,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89926,-79.9463462565701,40.4603055052346,45,406601-LIBRTY4803,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89927,-79.9460661865317,40.4601542180803,46,406602-LIBRTY4804,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89928,-79.945639868592,40.4599266073092,47,406603-LIBRTY4901,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89929,-79.9458188306127,40.4598463224942,48,406604-LIBRTY4902,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89930,-79.9451017984643,40.4596465666157,49,406605-LIBRTY4903,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89931,-79.9452524426832,40.4595404243032,50,406606-LIBRTY4904,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89932,-79.9443827982027,40.4591172812534,51,406607-LIBRTY5002,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89933,-79.943241232174,40.458655158693,52,406608-LIBRTY5101,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89934,-79.9435365120271,40.4586493830181,53,406609-LIBRTY5102,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89935,-79.9430865118679,40.4583790357977,54,406610-LIBRTY5104,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89936,-79.945057372916,40.4627065308164,55,406611-FRDSHP4901,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89937,-79.9450659618428,40.4622897109565,56,406612-FRDSHP4902,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89938,-79.9465959390428,40.462833161696,57,406613-FRDSHP4801,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89939,-79.9463709389399,40.4623817516468,58,406614-FRDSHP4802,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89940,-79.9459853265817,40.4627839378459,59,406615-FRDSHP4803,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89941,-79.945862644302,40.462338548093,60,406616-FRDSHP4804,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89942,-79.9472620091933,40.4628840192766,61,406617-FRDSHP4701,BLOOMFIELD,FRIENDSHIP AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89943,-79.943920456908,40.4584795870396,62,406618-WBIDLE0501,BLOOMFIELD,WINEBIDDLE ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89944,-79.9472213030426,40.4545396445195,63,406620-BAUMBV4801,BLOOMFIELD,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89945,-79.9434957849959,40.4554239743558,64,406623-BAUMBV5102,BLOOMFIELD,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89946,-79.9425303016771,40.4557078312529,65,406624-BAUMBV5104,BLOOMFIELD,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89947,-79.9405902053814,40.4562523034042,66,406625-BAUMBV5202,BLOOMFIELD,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89948,-79.9544972361747,40.4656722313807,67,406626-PENNAV4102,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89949,-79.9539826556815,40.465978035332,68,406627-PENNAV4201,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89950,-79.9527210344411,40.4662054781833,69,406628-PENNAV4403,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89951,-79.9531060112416,40.4661361631535,70,406629-PENNAV4401,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89952,-79.9531274091034,40.4659441383581,71,406630-PENNAV4402,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89953,-79.9497026457618,40.4660185194892,72,406631-PENNAV4505,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89954,-79.9512159873526,40.4662630215644,73,406633-PENNAV4501,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89955,-79.9474206450337,40.4657216200874,74,406634-PENNAV4701,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89956,-79.9485703042968,40.4658819487951,75,406635-PENNAV4601,BLOOMFIELD,PENN AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89957,-79.9416838223623,40.4576247270696,76,406637-LIBRTY5106,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89958,-79.9405778130731,40.4570373321406,79,406640-LIBRTY5202,BLOOMFIELD,LIBERTY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89959,-79.9460290028818,40.465361711237,80,406641-PENNAV4802,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89960,-79.9457983328414,40.4654474172783,81,406642-PENNAV4801,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89961,-79.9448220084363,40.4651535676145,82,406643-PENNAV4902,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89962,-79.9445725629287,40.4652617207915,83,406644-PENNAV4901,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89963,-79.943505043392,40.4650127642316,84,406645-PENNAV5002,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89964,-79.9434084838454,40.4651188770003,85,406646-PENNAV5001,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89965,-79.9424375238632,40.4648699199068,86,406647-PENNAV5102,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89966,-79.9416596830004,40.4647638067825,87,406648-PENNAV5104,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89967,-79.9424375238723,40.4649923579573,88,406649-PENNAV5101,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89968,-79.941879624219,40.4649188951777,89,406650-PENNAV5103,BLOOMFIELD,PENN AVE., ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89969,-79.9524789128574,40.4643979186629,90,406651-HOWLEY4401,BLOOMFIELD,HOWLEY ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89970,-79.9403966297084,40.4564874844853,91,406652-BAUMBV5201,BLOOMFIELD,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM,4PM - 6PM,No,,,,, , , 
89971,-79.9626675531257,40.4375220759119,494,407106-FORBES3301,OAKLAND1,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89972,-79.9618186337544,40.4381273680889,495,407107-FORBES3303,OAKLAND1,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89973,-79.9599759556902,40.439469607015,496,407110-FORBES3405,OAKLAND1,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89974,-79.9587609146951,40.440346385882,497,407111-FORBES3501,OAKLAND1,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89975,-79.9580380591805,40.4408679567101,498,407112-FORBES3601,OAKLAND1,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
89976,-79.9574238331588,40.4413129728475,499,407113-FORBES3701,OAKLAND1,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
